Projeto,Escola/Site,Tipo,Modelo,Dispositivo,MAC,Status,Mbps
SEDUC,43112072 - EEEM AMERICO DOS SANTOS,🛡️ Firewall,USG FLEX 200,Firewall,F4:4D:5C:A2:1C:CE,ONLINE,15.0
SEDUC,43112129 - EEIEF DAVI RYGJO FERNANDES,🛡️ Firewall,USG FLEX 200,Firewall,F4:4D:5C:A2:1D:29,ONLINE,15.0
SEDUC,43112129 - EEIEF DAVI RYGJO FERNANDES,📡 AP,WAX610D,AP 03,F4:4D:5C:96:EE:9B,ONLINE,15.0
SEDUC,43112129 - EEIEF DAVI RYGJO FERNANDES,📡 AP,NWA55AXE,AP OUTDOOR,D4:3D:F3:FF:34:ED,ONLINE,15.0
SEDUC,43112129 - EEIEF DAVI RYGJO FERNANDES,🔌 Switch,GS2220-28HP,Switch,FC:22:F4:DC:A8:2E,ONLINE,15.0
SEDUC,43112129 - EEIEF DAVI RYGJO FERNANDES,📡 AP,WAX610D,AP 02,F4:4D:5C:96:ED:0F,ONLINE,15.0
SEDUC,43112129 - EEIEF DAVI RYGJO FERNANDES,📡 AP,WAX610D,AP 05,F4:4D:5C:96:EC:7F,ONLINE,15.0
SEDUC,43112129 - EEIEF DAVI RYGJO FERNANDES,📡 AP,WAX610D,AP 04,F4:4D:5C:96:EA:D3,ONLINE,15.0
SEDUC,43112129 - EEIEF DAVI RYGJO FERNANDES,📡 AP,WAX610D,AP 01,F4:4D:5C:97:50:07,ONLINE,15.0
SEDUC,43361064 - EEEM ROMEU DE ALMEIDA RAMOS,📡 AP,WAX610D,AP 02,70:49:A2:01:D3:7D,ONLINE,15.0
SEDUC,43361064 - EEEM ROMEU DE ALMEIDA RAMOS,🔌 Switch,GS2220-28HP,Switch,FC:22:F4:C8:0C:A0,ONLINE,15.0
SEDUC,43361064 - EEEM ROMEU DE ALMEIDA RAMOS,📡 AP,NWA55AXE,AP OUTDOOR,D4:3D:F3:FF:36:04,ONLINE,15.0
SEDUC,43361064 - EEEM ROMEU DE ALMEIDA RAMOS,🛡️ Firewall,USG FLEX 200,Firewall,F4:4D:5C:9B:49:CE,ONLINE,15.0
SEDUC,43361064 - EEEM ROMEU DE ALMEIDA RAMOS,📡 AP,WAX610D,AP 03,70:49:A2:01:D4:69,ONLINE,15.0
SEDUC,43361064 - EEEM ROMEU DE ALMEIDA RAMOS,📡 AP,WAX610D,AP 01,70:49:A2:01:D4:A9,ONLINE,15.0
SEDUC,43361064 - EEEM ROMEU DE ALMEIDA RAMOS,📡 AP,WAX610D,AP 04,70:49:A2:01:D7:DD,ONLINE,15.0
SEDUC,43361064 - EEEM ROMEU DE ALMEIDA RAMOS,📡 AP,WAX610D,AP 06,70:49:A2:01:D0:41,ONLINE,15.0
SEDUC,43112153 - EEIEF CACIQUE ANASTACIO FONGUE,📡 AP,WAX610D,AP 03,F4:4D:5C:97:50:87,ONLINE,15.0
SEDUC,43112153 - EEIEF CACIQUE ANASTACIO FONGUE,📡 AP,WAX610D,AP 01,F4:4D:5C:97:4F:D7,ONLINE,15.0
SEDUC,43112153 - EEIEF CACIQUE ANASTACIO FONGUE,🔌 Switch,GS2220-28HP,Switch,FC:22:F4:C8:43:00,ONLINE,15.0
SEDUC,43112153 - EEIEF CACIQUE ANASTACIO FONGUE,📡 AP,WAX610D,AP 04,F4:4D:5C:97:4F:13,ONLINE,15.0
SEDUC,43112153 - EEIEF CACIQUE ANASTACIO FONGUE,📡 AP,WAX610D,AP 05,F4:4D:5C:97:4E:1B,ONLINE,15.0
SEDUC,43112153 - EEIEF CACIQUE ANASTACIO FONGUE,📡 AP,WAX610D,AP 02,F4:4D:5C:97:4F:0F,ONLINE,15.0
SEDUC,43112153 - EEIEF CACIQUE ANASTACIO FONGUE,🛡️ Firewall,USG FLEX 200,Firewall,F4:4D:5C:A2:1A:3C,ONLINE,15.0
SEDUC,43112153 - EEIEF CACIQUE ANASTACIO FONGUE,📡 AP,NWA55AXE,AP OUTDOOR,D4:3D:F3:FF:35:2C,ONLINE,15.0
SEDUC,43043062 - EEEF SAO VIRGILIO,📡 AP,WAX610D,AP 01,F4:4D:5C:9F:80:D8,ONLINE,15.0
SEDUC,43043062 - EEEF SAO VIRGILIO,🔌 Switch,GS2220-28HP,Switch,FC:22:F4:DC:AD:1A,ONLINE,15.0
SEDUC,43043062 - EEEF SAO VIRGILIO,📡 AP,WAX610D,AP 04,F4:4D:5C:9F:7A:A0,ONLINE,15.0
SEDUC,43043062 - EEEF SAO VIRGILIO,📡 AP,WAX610D,AP 03,F4:4D:5C:9F:81:F4,ONLINE,15.0
SEDUC,43043062 - EEEF SAO VIRGILIO,📡 AP,NWA55AXE,AP OUTDOOR,D4:3D:F3:FF:36:85,ONLINE,15.0
SEDUC,43043062 - EEEF SAO VIRGILIO,🛡️ Firewall,USG FLEX 200,Firewall,F4:4D:5C:94:72:E1,ONLINE,15.0
SEDUC,43043062 - EEEF SAO VIRGILIO,📡 AP,WAX610D,AP 02,F4:4D:5C:97:50:6B,ONLINE,15.0
SEDUC,43043062 - EEEF SAO VIRGILIO,📡 AP,WAX610D,AP 05,F4:4D:5C:9F:7C:E0,ONLINE,15.0
SEDUC,43178901 - EEIEF CORONEL GERALDINO MINEIRO,📡 AP,WAX610D,AP 01,F4:4D:5C:96:EE:A3,ONLINE,15.0
SEDUC,43178901 - EEIEF CORONEL GERALDINO MINEIRO,📡 AP,WAX610D,AP 03,F4:4D:5C:96:EE:9F,ONLINE,15.0
SEDUC,43178901 - EEIEF CORONEL GERALDINO MINEIRO,📡 AP,NWA55AXE,AP OUTDOOR,D4:3D:F3:FF:34:F0,ONLINE,15.0
SEDUC,43178901 - EEIEF CORONEL GERALDINO MINEIRO,📡 AP,WAX610D,AP 02,F4:4D:5C:96:EC:F3,ONLINE,15.0
SEDUC,43178901 - EEIEF CORONEL GERALDINO MINEIRO,🛡️ Firewall,USG FLEX 200,Firewall,F4:4D:5C:9B:4A:14,ONLINE,15.0
SEDUC,43043208 - EEEM JOAO PILATI,📡 AP,WAX610D,AP 03,F4:4D:5C:9F:7F:84,ONLINE,15.0
SEDUC,43043208 - EEEM JOAO PILATI,📡 AP,WAX610D,AP 06,F4:4D:5C:9F:78:2C,ONLINE,15.0
SEDUC,43043208 - EEEM JOAO PILATI,📡 AP,WAX610D,AP 05,F4:4D:5C:9F:80:84,ONLINE,15.0
SEDUC,43043208 - EEEM JOAO PILATI,📡 AP,NWA55AXE,AP OUTDOOR,D4:3D:F3:FF:36:88,ONLINE,15.0
SEDUC,43043208 - EEEM JOAO PILATI,🔌 Switch,GS2220-28HP,Switch,FC:22:F4:DC:B7:A6,ONLINE,15.0
SEDUC,43043208 - EEEM JOAO PILATI,📡 AP,WAX610D,AP 08,F4:4D:5C:9F:7A:CC,ONLINE,15.0
SEDUC,43043208 - EEEM JOAO PILATI,📡 AP,WAX610D,AP 07,F4:4D:5C:9F:82:24,ONLINE,15.0
SEDUC,43043208 - EEEM JOAO PILATI,📡 AP,WAX610D,AP 02,F4:4D:5C:9F:7B:18,ONLINE,15.0
SEDUC,43043208 - EEEM JOAO PILATI,🛡️ Firewall,USG FLEX 200,Firewall,F4:4D:5C:94:73:E4,ONLINE,15.0
SEDUC,43043208 - EEEM JOAO PILATI,📡 AP,WAX610D,AP 01,F4:4D:5C:9F:79:5C,ONLINE,15.0
SEDUC,43008976 - IEIE ANGELO MANHKA MIGUEL,📡 AP,WAX610D,AP 10,F4:4D:5C:97:52:1F,ONLINE,15.0
SEDUC,43008976 - IEIE ANGELO MANHKA MIGUEL,🔌 Switch,GS2220-28HP,Switch,FC:22:F4:DC:B8:D2,ONLINE,15.0
SEDUC,43008976 - IEIE ANGELO MANHKA MIGUEL,📡 AP,WAX610D,AP 09,F4:4D:5C:97:51:3B,ONLINE,15.0
SEDUC,43008976 - IEIE ANGELO MANHKA MIGUEL,📡 AP,NWA55AXE,AP OUTDOOR,D4:3D:F3:FF:35:98,ONLINE,15.0
SEDUC,43008976 - IEIE ANGELO MANHKA MIGUEL,🛡️ Firewall,USG FLEX 200,Firewall,F4:4D:5C:9B:50:3B,ONLINE,15.0
SEDUC,43008976 - IEIE ANGELO MANHKA MIGUEL,📡 AP,WAX610D,AP 06,F4:4D:5C:97:50:3F,ONLINE,15.0
SEDUC,43008976 - IEIE ANGELO MANHKA MIGUEL,📡 AP,WAX610D,AP 04,F4:4D:5C:96:EB:2F,ONLINE,15.0
SEDUC,43008976 - IEIE ANGELO MANHKA MIGUEL,📡 AP,WAX610D,AP 01,F4:4D:5C:97:4F:57,ONLINE,15.0
SEDUC,43008976 - IEIE ANGELO MANHKA MIGUEL,📡 AP,WAX610D,AP 05,F4:4D:5C:97:51:2F,ONLINE,15.0
SEDUC,43008976 - IEIE ANGELO MANHKA MIGUEL,📡 AP,WAX610D,AP 02,F4:4D:5C:97:4F:2F,ONLINE,15.0
SEDUC,43008976 - IEIE ANGELO MANHKA MIGUEL,📡 AP,WAX610D,AP 03,F4:4D:5C:97:51:67,ONLINE,15.0
SEDUC,43008976 - IEIE ANGELO MANHKA MIGUEL,📡 AP,WAX610D,AP 07,F4:4D:5C:97:52:27,ONLINE,15.0
SEDUC,43112188 - EEIEF TOLDO CAMPINAS,📡 AP,WAX610D,AP 06,F4:4D:5C:97:51:7B,ONLINE,15.0
SEDUC,43112188 - EEIEF TOLDO CAMPINAS,📡 AP,WAX610D,AP 03,70:49:A2:29:22:AF,ONLINE,15.0
SEDUC,43112188 - EEIEF TOLDO CAMPINAS,📡 AP,NWA55AXE,AP OUTDOOR,D4:3D:F3:FF:35:32,ONLINE,15.0
SEDUC,43112188 - EEIEF TOLDO CAMPINAS,📡 AP,WAX610D,AP 01,F4:4D:5C:9F:82:70,ONLINE,15.0
SEDUC,43112188 - EEIEF TOLDO CAMPINAS,📡 AP,WAX610D,AP 02,F4:4D:5C:9F:83:44,ONLINE,15.0
SEDUC,43112188 - EEIEF TOLDO CAMPINAS,🛡️ Firewall,USG FLEX 200,Firewall,F4:4D:5C:9B:4A:1B,ONLINE,15.0
SEDUC,43112188 - EEIEF TOLDO CAMPINAS,📡 AP,WAX610D,AP 07,F4:4D:5C:97:50:03,ONLINE,15.0
SEDUC,43112188 - EEIEF TOLDO CAMPINAS,📡 AP,WAX610D,AP 05,F4:4D:5C:9F:80:9C,ONLINE,15.0
SEDUC,43112188 - EEIEF TOLDO CAMPINAS,🔌 Switch,GS2220-28HP,Switch,FC:22:F4:C8:45:D0,ONLINE,15.0
SEDUC,43112188 - EEIEF TOLDO CAMPINAS,📡 AP,WAX610D,AP 04,F4:4D:5C:9F:7D:0C,ONLINE,15.0
SEDUC,43154174 - EEIEF BENTO PI GOG,📡 AP,WAX610D,AP 02,F4:4D:5C:97:51:BB,ONLINE,15.0
SEDUC,43154174 - EEIEF BENTO PI GOG,📡 AP,WAX610D,AP 07,F4:4D:5C:97:4E:FF,ONLINE,15.0
SEDUC,43154174 - EEIEF BENTO PI GOG,📡 AP,WAX610D,AP 05,F4:4D:5C:97:50:E3,ONLINE,15.0
SEDUC,43154174 - EEIEF BENTO PI GOG,📡 AP,WAX610D,AP 03,F4:4D:5C:97:50:A3,ONLINE,15.0
SEDUC,43154174 - EEIEF BENTO PI GOG,📡 AP,WAX610D,AP 06,F4:4D:5C:97:50:7B,ONLINE,15.0
SEDUC,43154174 - EEIEF BENTO PI GOG,🛡️ Firewall,USG FLEX 200,Firewall,F4:4D:5C:9B:4F:3F,ONLINE,15.0
SEDUC,43154174 - EEIEF BENTO PI GOG,📡 AP,WAX610D,AP 01,F4:4D:5C:97:50:D7,ONLINE,15.0
SEDUC,43154174 - EEIEF BENTO PI GOG,📡 AP,WAX610D,AP 04,F4:4D:5C:97:4E:4B,ONLINE,15.0
SEDUC,43154174 - EEIEF BENTO PI GOG,🔌 Switch,GS2220-28HP,Switch,FC:22:F4:DC:A2:AC,ONLINE,15.0
SEDUC,43154174 - EEIEF BENTO PI GOG,📡 AP,NWA55AXE,AP OUTDOOR,D4:3D:F3:FF:35:95,ONLINE,15.0
SEDUC,43176771 - EEEM JOCELI CORREA,🔌 Switch,GS2220-28HP,Switch,FC:22:F4:D7:6B:45,ONLINE,15.0
SEDUC,43176771 - EEEM JOCELI CORREA,📡 AP,WAX610D,AP 10,F4:4D:5C:96:E8:4F,ONLINE,15.0
SEDUC,43176771 - EEEM JOCELI CORREA,🛡️ Firewall,USG FLEX 200,Firewall,F4:4D:5C:9B:4C:8A,ONLINE,15.0
SEDUC,43176771 - EEEM JOCELI CORREA,📡 AP,WAX610D,AP 08,F4:4D:5C:96:E8:3B,ONLINE,15.0
SEDUC,43176771 - EEEM JOCELI CORREA,📡 AP,NWA55AXE,AP OUTDOOR,D4:3D:F3:FF:35:6B,ONLINE,15.0
SEDUC,43176771 - EEEM JOCELI CORREA,📡 AP,WAX610D,AP 09,F4:4D:5C:96:E8:63,ONLINE,15.0
SEDUC,43176771 - EEEM JOCELI CORREA,📡 AP,WAX610D,AP 03,F4:4D:5C:96:EA:3F,ONLINE,15.0
SEDUC,43176771 - EEEM JOCELI CORREA,📡 AP,WAX610D,AP 05,F4:4D:5C:96:E9:07,ONLINE,15.0
SEDUC,43176771 - EEEM JOCELI CORREA,📡 AP,WAX610D,AP 07,F4:4D:5C:96:E8:67,ONLINE,15.0
SEDUC,43176771 - EEEM JOCELI CORREA,📡 AP,WAX610D,AP 04,F4:4D:5C:96:EB:97,ONLINE,15.0
SEDUC,43176771 - EEEM JOCELI CORREA,📡 AP,WAX610D,AP 01,F4:4D:5C:97:4E:17,ONLINE,15.0
SEDUC,43176771 - EEEM JOCELI CORREA,📡 AP,WAX610D,AP 02,F4:4D:5C:96:EB:27,ONLINE,15.0
SEDUC,43176771 - EEEM JOCELI CORREA,📡 AP,WAX610D,AP 06,F4:4D:5C:96:E8:CF,ONLINE,15.0
SEDUC,43131778 - EEIEF MARECHAL CANDIDO RONDON,📡 AP,WAX610D,AP 06,F4:4D:5C:97:4D:AB,ONLINE,15.0
SEDUC,43131778 - EEIEF MARECHAL CANDIDO RONDON,🛡️ Firewall,USG FLEX 200,Firewall,F4:4D:5C:9B:4C:59,ONLINE,15.0
SEDUC,43131778 - EEIEF MARECHAL CANDIDO RONDON,🔌 Switch,GS2220-28HP,Switch,FC:22:F4:DC:B7:6A,ONLINE,15.0
SEDUC,43131778 - EEIEF MARECHAL CANDIDO RONDON,📡 AP,NWA55AXE,AP OUTDOOR,D4:3D:F3:FF:34:EA,ONLINE,15.0
SEDUC,43131778 - EEIEF MARECHAL CANDIDO RONDON,📡 AP,WAX610D,AP 02,F4:4D:5C:96:E8:0F,ONLINE,15.0
SEDUC,43131778 - EEIEF MARECHAL CANDIDO RONDON,📡 AP,WAX610D,AP 04,F4:4D:5C:97:52:07,ONLINE,15.0
SEDUC,43131778 - EEIEF MARECHAL CANDIDO RONDON,📡 AP,WAX610D,AP 01,F4:4D:5C:97:51:53,ONLINE,15.0
SEDUC,43131778 - EEIEF MARECHAL CANDIDO RONDON,📡 AP,WAX610D,AP 03,F4:4D:5C:97:4F:A7,ONLINE,15.0
SEDUC,43131778 - EEIEF MARECHAL CANDIDO RONDON,📡 AP,WAX610D,AP 05,F4:4D:5C:96:EC:3F,ONLINE,15.0
SEDUC,43154867 - EEIEF GOMERCINDO JETE TENH RIBEIRO,🔌 Switch,GS2220-28HP,Switch,FC:22:F4:C8:1D:9E,ONLINE,15.0
SEDUC,43154867 - EEIEF GOMERCINDO JETE TENH RIBEIRO,📡 AP,WAX610D,AP 05,F4:4D:5C:96:EB:9B,ONLINE,15.0
SEDUC,43154867 - EEIEF GOMERCINDO JETE TENH RIBEIRO,📡 AP,WAX610D,AP 03,F4:4D:5C:96:EB:EF,ONLINE,15.0
SEDUC,43154867 - EEIEF GOMERCINDO JETE TENH RIBEIRO,📡 AP,WAX610D,AP 02,F4:4D:5C:96:E8:E3,ONLINE,15.0
SEDUC,43154867 - EEIEF GOMERCINDO JETE TENH RIBEIRO,📡 AP,NWA55AXE,AP OUTDOOR,D4:3D:F3:FF:35:35,ONLINE,15.0
SEDUC,43154867 - EEIEF GOMERCINDO JETE TENH RIBEIRO,📡 AP,WAX610D,AP 04,F4:4D:5C:96:E8:9B,ONLINE,15.0
SEDUC,43154867 - EEIEF GOMERCINDO JETE TENH RIBEIRO,📡 AP,WAX610D,AP 06,F4:4D:5C:96:EC:7B,ONLINE,15.0
SEDUC,43154867 - EEIEF GOMERCINDO JETE TENH RIBEIRO,🛡️ Firewall,USG FLEX 200,Firewall,F4:4D:5C:A2:21:9E,ONLINE,15.0
SEDUC,43164358 - EEEF CHICO MENDES (VACARIA),🛡️ Firewall,USG FLEX 200,Firewall,70:49:A2:07:DA:97,ONLINE,15.0
SEDUC,43164358 - EEEF CHICO MENDES (VACARIA),📡 AP,NWA55AXE,AP OUTDOOR,B8:EC:A3:E1:7E:91,ONLINE,15.0
SEDUC,43132600 - EEEM TIMBAUVA,📦 Equipamento,WBE630S,AP04,FC:9F:2A:76:4E:80,ONLINE,15.0
SEDUC,43132600 - EEEM TIMBAUVA,📡 AP,WAX610D,AP 10,F4:4D:5C:96:E7:4F,ONLINE,15.0
SEDUC,43132600 - EEEM TIMBAUVA,📡 AP,WAX610D,AP 07,F4:4D:5C:96:E7:7F,ONLINE,15.0
SEDUC,43132600 - EEEM TIMBAUVA,📡 AP,WAX610D,AP 01,F4:4D:5C:96:EC:33,ONLINE,15.0
SEDUC,43132600 - EEEM TIMBAUVA,🛡️ Firewall,USG FLEX 200,Firewall,F4:4D:5C:9B:4D:B0,ONLINE,15.0
SEDUC,43132600 - EEEM TIMBAUVA,📡 AP,WAX610D,AP 08,F4:4D:5C:92:1A:37,ONLINE,15.0
SEDUC,43132600 - EEEM TIMBAUVA,📡 AP,WAX610D,AP 02,F4:4D:5C:96:E7:43,ONLINE,15.0
SEDUC,43132600 - EEEM TIMBAUVA,📡 AP,WAX610D,AP 05,F4:4D:5C:96:E7:67,ONLINE,15.0
SEDUC,43132600 - EEEM TIMBAUVA,📡 AP,NWA55AXE,AP OUTDOOR,D4:3D:F3:FF:34:FF,ONLINE,15.0
SEDUC,43132600 - EEEM TIMBAUVA,📡 AP,WAX610D,AP 06,F4:4D:5C:96:EB:DB,ONLINE,15.0
SEDUC,43132600 - EEEM TIMBAUVA,📡 AP,WAX610D,AP 03,F4:4D:5C:96:EC:27,ONLINE,15.0
SEDUC,43132600 - EEEM TIMBAUVA,🔌 Switch,GS2220-28HP,Switch,FC:22:F4:D7:6B:09,ONLINE,15.0
SEDUC,43218270 - EEIEF JEDY MIRIM,📡 AP,WAX610D,AP 01,70:49:A2:01:D1:65,ONLINE,15.0
SEDUC,43218270 - EEIEF JEDY MIRIM,📡 AP,WAX610D,AP 03,70:49:A2:01:CE:95,ONLINE,15.0
SEDUC,43218270 - EEIEF JEDY MIRIM,🛡️ Firewall,USG FLEX 200,Firewall,70:49:A2:07:DE:E9,ONLINE,15.0
SEDUC,43218270 - EEIEF JEDY MIRIM,📡 AP,WAX610D,AP 02,70:49:A2:01:D8:F5,ONLINE,15.0
SEDUC,43218270 - EEIEF JEDY MIRIM,📡 AP,NWA55AXE,AP OUTDOOR,D4:3D:F3:FF:35:3B,ONLINE,15.0
SEDUC,43174523 - EEEM OSORIO BRAGA,📡 AP,WAX610D,AP 03,F4:4D:5C:96:E9:7B,ONLINE,15.0
SEDUC,43174523 - EEEM OSORIO BRAGA,🔌 Switch,GS2220-28HP,Switch,FC:22:F4:DC:B7:2E,ONLINE,15.0
SEDUC,43174523 - EEEM OSORIO BRAGA,📡 AP,WAX610D,AP 05,F4:4D:5C:96:EA:5B,ONLINE,15.0
SEDUC,43174523 - EEEM OSORIO BRAGA,📡 AP,WAX610D,AP 09,F4:4D:5C:96:E9:67,ONLINE,15.0
SEDUC,43174523 - EEEM OSORIO BRAGA,🛡️ Firewall,USG FLEX 200,Firewall,F4:4D:5C:9B:4A:A0,ONLINE,15.0
SEDUC,43174523 - EEEM OSORIO BRAGA,📡 AP,WAX610D,AP 06,F4:4D:5C:96:EA:B3,ONLINE,15.0
SEDUC,43174523 - EEEM OSORIO BRAGA,📡 AP,NWA55AXE,AP OUTDOOR,D4:3D:F3:FF:38:8F,ONLINE,15.0
SEDUC,43174523 - EEEM OSORIO BRAGA,📡 AP,WAX610D,AP 04,F4:4D:5C:96:E9:DB,ONLINE,15.0
SEDUC,43174523 - EEEM OSORIO BRAGA,📡 AP,WAX610D,AP 07,F4:4D:5C:96:EA:E3,ONLINE,15.0
SEDUC,43174523 - EEEM OSORIO BRAGA,📡 AP,WAX610D,AP 02,F4:4D:5C:96:E7:FF,ONLINE,15.0
SEDUC,43174523 - EEEM OSORIO BRAGA,📡 AP,WAX610D,AP 01,F4:4D:5C:96:E9:AB,ONLINE,15.0
SEDUC,43174523 - EEEM OSORIO BRAGA,📡 AP,WAX610D,AP 10,F4:4D:5C:96:EA:93,ONLINE,15.0
SEDUC,43174523 - EEEM OSORIO BRAGA,📡 AP,WAX610D,AP 08,F4:4D:5C:96:E7:F3,ONLINE,15.0
SEDUC,43002404 - EEIEF HELDER TENH FY,🛡️ Firewall,USG FLEX 200,Firewall,F4:4D:5C:94:75:42,ONLINE,15.0
SEDUC,43002404 - EEIEF HELDER TENH FY,📡 AP,WAX610D,AP 03,F4:4D:5C:92:20:D3,ONLINE,15.0
SEDUC,43002404 - EEIEF HELDER TENH FY,📡 AP,NWA55AXE,AP OUTDOOR,D4:3D:F3:FF:35:EF,ONLINE,15.0
SEDUC,43002404 - EEIEF HELDER TENH FY,📡 AP,WAX610D,AP 02,F4:4D:5C:97:51:5B,ONLINE,15.0
SEDUC,43002404 - EEIEF HELDER TENH FY,📡 AP,WAX610D,AP 01,F4:4D:5C:92:20:F3,ONLINE,15.0
SEDUC,43068332 - EEIEF FAG NOR,📡 AP,NWA55AXE,AP OUTDOOR,D4:3D:F3:FF:35:11,OFFLINE,0.0
SEDUC,43068332 - EEIEF FAG NOR,🛡️ Firewall,USG FLEX 200,Firewall,F4:4D:5C:94:75:E3,OFFLINE,0.0
SEDUC,43012183 - EEEF SANTA INES,📡 AP,WAX610D,AP 01,F4:4D:5C:96:EA:B7,ONLINE,15.0
SEDUC,43012183 - EEEF SANTA INES,📡 AP,WAX610D,AP 03,F4:4D:5C:96:EC:43,ONLINE,15.0
SEDUC,43012183 - EEEF SANTA INES,📡 AP,WAX610D,AP 04,F4:4D:5C:96:EC:8B,ONLINE,15.0
SEDUC,43012183 - EEEF SANTA INES,📡 AP,NWA55AXE,AP OUTDOOR,D4:3D:F3:FF:38:8C,ONLINE,15.0
SEDUC,43012183 - EEEF SANTA INES,📡 AP,WAX610D,AP 05,F4:4D:5C:96:EB:C3,ONLINE,15.0
SEDUC,43012183 - EEEF SANTA INES,📡 AP,WAX610D,AP 02,F4:4D:5C:96:EB:A3,ONLINE,15.0
SEDUC,43012183 - EEEF SANTA INES,🛡️ Firewall,USG FLEX 200,Firewall,F4:4D:5C:9B:4C:98,ONLINE,15.0
SEDUC,43012183 - EEEF SANTA INES,🔌 Switch,GS2220-28HP,Switch,FC:22:F4:D7:3A:2B,ONLINE,15.0
SEDUC,43005578 - EEIEF MANOEL INACIO,📡 AP,NWA55AXE,AP OUTDOOR,D4:3D:F3:FF:35:F2,ONLINE,15.0
SEDUC,43005578 - EEIEF MANOEL INACIO,📡 AP,WAX610D,AP 01,F4:4D:5C:92:15:83,ONLINE,15.0
SEDUC,43005578 - EEIEF MANOEL INACIO,🛡️ Firewall,USG FLEX 200,Firewall,F4:4D:5C:94:72:A9,ONLINE,15.0
SEDUC,43005578 - EEIEF MANOEL INACIO,📡 AP,WAX610D,AP 03,F4:4D:5C:96:ED:CF,ONLINE,15.0
SEDUC,43005578 - EEIEF MANOEL INACIO,📡 AP,WAX610D,AP 02,F4:4D:5C:92:21:4F,ONLINE,15.0
SEDUC,43162525 - EEEM ANTONIO LONDERO,📡 AP,NWA55AXE,AP OUTDOOR,D4:3D:F3:FF:38:83,ONLINE,15.0
SEDUC,43162525 - EEEM ANTONIO LONDERO,📡 AP,WAX610D,AP 03,F4:4D:5C:96:EC:1B,ONLINE,15.0
SEDUC,43162525 - EEEM ANTONIO LONDERO,🔌 Switch,GS2220-28HP,Switch,FC:22:F4:DC:A3:06,ONLINE,15.0
SEDUC,43162525 - EEEM ANTONIO LONDERO,📡 AP,WAX610D,AP 04,F4:4D:5C:96:EC:73,ONLINE,15.0
SEDUC,43162525 - EEEM ANTONIO LONDERO,🛡️ Firewall,USG FLEX 200,Firewall,F4:4D:5C:A2:26:98,ONLINE,15.0
SEDUC,43162525 - EEEM ANTONIO LONDERO,📡 AP,WAX610D,AP 01,F4:4D:5C:96:EC:53,ONLINE,15.0
SEDUC,43162525 - EEEM ANTONIO LONDERO,📡 AP,WAX610D,AP 02,F4:4D:5C:96:E9:CB,ONLINE,15.0
SEDUC,43162525 - EEEM ANTONIO LONDERO,📡 AP,WAX610D,AP 05,F4:4D:5C:96:E8:FB,ONLINE,15.0
SEDUC,43162525 - EEEM ANTONIO LONDERO,📡 AP,WAX610D,AP 06,F4:4D:5C:96:EB:FB,ONLINE,15.0
SEDUC,43162525 - EEEM ANTONIO LONDERO,📡 AP,WAX610D,AP 07,F4:4D:5C:96:EC:A3,ONLINE,15.0
SEDUC,43211798 - EEIEF IGINEO ROMEU KO EJU,🔌 Switch,GS2220-28HP,Switch,FC:22:F4:D7:3A:0D,ONLINE,15.0
SEDUC,43211798 - EEIEF IGINEO ROMEU KO EJU,📡 AP,WAX610D,AP 03,F4:4D:5C:96:E8:17,ONLINE,15.0
SEDUC,43211798 - EEIEF IGINEO ROMEU KO EJU,📡 AP,WAX610D,AP 04,F4:4D:5C:96:E7:3F,ONLINE,15.0
SEDUC,43211798 - EEIEF IGINEO ROMEU KO EJU,📡 AP,WAX610D,AP 01,F4:4D:5C:96:EA:37,ONLINE,15.0
SEDUC,43211798 - EEIEF IGINEO ROMEU KO EJU,🛡️ Firewall,USG FLEX 200,Firewall,F4:4D:5C:94:71:B4,ONLINE,15.0
SEDUC,43211798 - EEIEF IGINEO ROMEU KO EJU,📡 AP,WAX610D,AP 05,F4:4D:5C:96:EE:37,ONLINE,15.0
SEDUC,43211798 - EEIEF IGINEO ROMEU KO EJU,📡 AP,NWA55AXE,AP OUTDOOR,D4:3D:F3:FF:36:31,ONLINE,15.0
SEDUC,43098363 - EEEF CLÁUDIO MANOEL DA COSTA,🔌 Switch,GS2220-28HP,Switch,FC:22:F4:D7:7A:27,ONLINE,15.0
SEDUC,43098363 - EEEF CLÁUDIO MANOEL DA COSTA,📡 AP,NWA55AXE,AP OUTDOOR,D4:3D:F3:FF:35:23,ONLINE,15.0
SEDUC,43098363 - EEEF CLÁUDIO MANOEL DA COSTA,🛡️ Firewall,USG FLEX 200,Firewall,F4:4D:5C:94:75:65,ONLINE,15.0
SEDUC,43098363 - EEEF CLÁUDIO MANOEL DA COSTA,📡 AP,WAX610D,AP 01,F4:4D:5C:96:E8:E7,ONLINE,15.0
SEDUC,43098363 - EEEF CLÁUDIO MANOEL DA COSTA,📡 AP,WAX610D,AP 05,F4:4D:5C:96:EA:3B,ONLINE,15.0
SEDUC,43098363 - EEEF CLÁUDIO MANOEL DA COSTA,📡 AP,WAX610D,AP 03,F4:4D:5C:96:E8:FF,ONLINE,15.0
SEDUC,43098363 - EEEF CLÁUDIO MANOEL DA COSTA,📡 AP,WAX610D,AP 02,F4:4D:5C:96:EA:27,ONLINE,15.0
SEDUC,43098363 - EEEF CLÁUDIO MANOEL DA COSTA,📡 AP,WAX610D,AP 04,F4:4D:5C:96:E9:0B,ONLINE,15.0
